10000 218829
2092 150 12
2093 1757 15
2094 1434 19
2095 1162 2
2096 1248 19
2097 186 19
2098 81 18
2099 1461 8
2100 136 2
2101 2054 9
2102 2033 10
2103 1196 3
2104 127 17
2105 1791 11
2106 1678 16
2107 506 14
2108 1107 7
2109 1784 9
2110 1817 1
2111 1251 8
2112 1956 18
2113 13 4
2114 1400 17
2115 1313 6
2116 140 12
2117 1941 3
2118 1438 5
2119 1737 11
2120 117 4
2121 1024 12
2122 88 9
2123 998 10
2124 1695 17
2125 1900 19
2126 875 17
2127 1923 6
2128 2086 16
2129 99 9
2130 587 12
2131 883 12
2132 426 17
2133 908 5
2134 1306 19
2135 1768 8
2136 330 18
2137 1400 2
2138 147 1
2139 1628 15
2140 163 1
2141 1642 18
2142 1861 4
2143 1205 9
2144 1973 17
2145 189 15
2146 1635 20
2147 1391 12
2148 806 12
2149 1922 12
2150 1527 7
2151 1552 13
2152 1460 18
2153 1420 20
2154 1604 15
2155 1316 13
2156 1778 3
2157 385 5
2158 1362 2
2159 952 17
2160 738 12
2161 2017 6
2162 851 4
2163 1598 15
2164 1695 14
2165 1469 8
2166 1561 2
2167 1249 3
2168 916 8
2169 163 11
2170 155 11
2171 1425 3
2172 1170 5
2173 97 5
2174 612 2
2175 138 5
2176 1533 6
2177 2088 5
2178 999 14
2179 1193 4
2180 166 11
2181 1722 16
2182 1364 16
2183 1027 18
2184 273 5
2185 1850 11
2186 1925 7
2187 1572 6
2188 1772 4
2189 632 18
2190 2008 5
2191 890 14
2192 309 2
2193 400 20
2194 44 18
2195 555 17
2196 99 2
2197 1442 9
2198 1582 12
2199 170 17
2200 188 9
2201 2114 19
2202 1167 9
2203 546 1
2204 1151 19
2205 2062 7
2206 607 15
2207 86 16
2208 507 18
2209 313 17
2210 1401 18
2211 188 11
2212 741 4
2213 1754 7
2214 1700 3
2215 1734 13
2216 565 8
2217 976 3
2218 1797 13
2219 810 5
2220 1212 20
2221 1980 13
2222 2074 11
2223 1935 14
2224 542 3
2225 774 14
2226 1787 11
2227 1188 1
2228 1825 20
2229 2039 1
2230 844 20
2231 370 2
2232 1291 9
2233 1957 9
2234 2212 4
2235 710 2
2236 1735 16
2237 490 19
2238 1895 10
2239 2136 9
2240 1583 20
2241 2160 20
2242 181 20
2243 1670 12
2244 782 15
2245 2 12
2246 413 5
2247 1949 15
2248 1223 5
2249 1298 3
2250 245 10
2251 656 11
2252 1779 18
2253 1441 6
2254 1783 4
2255 452 12
2256 1726 11
2257 1480 14
2258 673 3
2259 1458 4
2260 637 17
2261 45 11
2262 955 7
2263 191 5
2264 1592 19
2265 125 13
2266 1673 7
2267 148 5
2268 693 3
2269 162 2
2270 791 8
2271 947 16
2272 1402 9
2273 932 1
2274 1326 5
2275 1246 20
2276 1470 1
2277 712 7
2278 1273 5
2279 1214 19
2280 1103 20
2281 1568 4
2282 445 6
2283 550 20
2284 437 11
2285 2006 11
2286 1624 6
2287 50 17
2288 2100 13
2289 89 16
2290 1033 1
2291 659 13
2292 2248 20
2293 1445 8
2294 1307 17
2295 1519 10
2296 1548 12
2297 781 4
2298 2121 19
2299 718 3
2300 630 13
2301 1085 20
2302 761 20
2303 230 18
2304 1852 8
2305 515 16
2306 615 4
2307 1828 6
2308 4 2
2309 976 13
2310 47 7
2311 1525 6
2312 879 6
2313 2287 17
2314 744 16
2315 1141 3
2316 1576 6
2317 2100 1
2318 664 12
2319 1825 8
2320 2033 17
2321 192 9
2322 1579 14
2323 616 8
2324 222 6
2325 2303 15
2326 105 5
2327 1029 10
2328 582 3
2329 1835 10
2330 321 7
2331 1040 11
2332 2109 6
2333 2035 19
2334 1722 18
2335 1943 19
2336 1492 6
2337 1624 19
2338 239 18
2339 575 7
2340 905 1
2341 338 2
2342 1880 13
2343 1974 3
2344 1420 10
2345 2161 12
2346 1380 8
2347 1690 4
2348 375 20
2349 1350 18
2350 360 20
2351 1834 6
2352 1492 8
2353 1231 17
2354 2016 5
2355 679 18
2356 690 6
2357 2216 5
2358 1003 19
2359 615 20
2360 895 4
2361 25 10
2362 614 16
2363 714 10
2364 1467 9
2365 2343 18
2366 2184 11
2367 804 6
2368 1762 2
2369 1964 3
2370 1858 15
2371 1222 6
2372 1964 18
2373 1070 13
2374 389 12
2375 605 10
2376 944 5
2377 1217 9
2378 2000 19
2379 1245 20
2380 368 20
2381 6 18
2382 1793 18
2383 596 10
2384 366 6
2385 615 19
2386 1938 3
2387 1062 11
2388 265 5
2389 2164 1
2390 997 16
2391 2036 1
2392 1207 16
2393 40 12
2394 1085 1
2395 1289 11
2396 987 18
2397 1137 11
2398 1618 7
2399 1405 11
2400 1767 13
2401 1505 7
2402 926 13
2403 747 16
2404 654 7
2405 627 2
2406 2267 3
2407 234 13
2408 739 18
2409 797 5
2410 1142 17
2411 2156 19
2412 79 3
2413 1454 16
2414 1166 15
2415 1091 17
2416 2062 2
2417 1465 11
2418 380 15
2419 441 6
2420 2326 18
2421 1118 16
2422 598 12
2423 1038 9
2424 1237 15
2425 2055 14
2426 1403 19
2427 182 3
2428 1017 10
2429 1889 10
2430 2416 13
2431 338 3
2432 2019 14
2433 1531 20
2434 322 3
2435 1271 17
2436 739 5
2437 57 18
2438 21 3
2439 2270 5
2440 2060 10
2441 2224 19
2442 1491 1
2443 1683 4
2444 473 16
2445 324 13
2446 1896 18
2447 310 2
2448 965 12
2449 562 6
2450 257 13
2451 1283 12
2452 981 10
2453 1312 17
2454 168 18
2455 2172 6
2456 689 4
2457 1184 9
2458 1073 17
2459 100 1
2460 235 12
2461 1854 20
2462 664 14
2463 1863 14
2464 1684 2
2465 2037 12
2466 526 15
2467 2081 3
2468 245 6
2469 1228 1
2470 2424 2
2471 377 12
2472 939 5
2473 707 20
2474 205 19
2475 379 3
2476 502 11
2477 320 20
2478 2267 4
2479 395 14
2480 130 1
2481 1353 11
2482 2332 11
2483 1961 16
2484 43 5
2485 384 9
2486 2072 14
2487 1478 15
2488 1764 20
2489 74 11
2490 1646 5
2491 2444 2
2492 1490 5
2493 2065 12
2494 2293 5
2495 1091 7
2496 829 8
2497 1372 3
2498 1948 1
2499 756 13
2500 891 10
2501 916 14
2502 835 20
2503 421 2
2504 1442 17
2505 1811 3
2506 1119 4
2507 1195 9
2508 1172 10
2509 178 13
2510 865 12
2511 303 20
2512 1078 13
2513 2252 7
2514 2150 18
2515 474 10
2516 2304 13
2517 290 19
2518 858 1
2519 720 6
2520 1181 2
2521 2276 4
2522 1761 3
2523 1743 1
2524 1120 17
2525 1991 11
2526 1645 2
2527 645 18
2528 1692 12
2529 258 20
2530 2395 2
2531 473 13
2532 2426 16
2533 981 1
2534 2529 16
2535 50 2
2536 2006 9
2537 1504 1
2538 685 16
2539 1495 13
2540 1262 18
2541 333 10
2542 1407 11
2543 1852 5
2544 304 19
2545 1405 2
2546 2376 16
2547 1561 11
2548 1911 5
2549 1366 16
2550 1223 6
2551 1432 3
2552 77 10
2553 1967 15
2554 1625 8
2555 974 3
2556 405 7
2557 773 1
2558 2106 6
2559 2199 16
2560 1009 20
2561 1457 8
2562 844 13
2563 1802 15
2564 2145 12
2565 1152 11
2566 1635 3
2567 1387 1
2568 729 19
2569 326 17
2570 814 2
2571 2498 20
2572 1478 13
2573 1289 20
2574 632 16
2575 1856 8
2576 1921 15
2577 182 7
2578 1724 1
2579 2060 7
2580 280 6
2581 2074 15
2582 1330 14
2583 2393 19
2584 1739 14
2585 355 20
2586 1347 15
2587 846 3
2588 1860 19
2589 1953 4
2590 407 5
2591 2340 1
2592 1629 5
2593 58 2
2594 1728 11
2595 2423 20
2596 2273 19
2597 931 4
2598 768 12
2599 2394 6
2600 219 19
2601 1036 20
2602 2540 2
2603 451 10
2604 984 15
2605 1666 9
2606 995 8
2607 2199 2
2608 1752 18
2609 943 14
2610 1248 20
2611 188 9
2612 2336 11
2613 1955 5
2614 480 1
2615 1627 17
2616 1576 7
2617 2476 20
2618 2148 1
2619 2277 2
2620 1326 14
2621 2168 3
2622 1206 6
2623 2217 4
2624 2368 2
2625 1552 15
2626 1353 4
2627 2291 3
2628 9 17
2629 1844 7
2630 2461 4
2631 2120 6
2632 2235 14
2633 1045 9
2634 2026 5
2635 545 10
2636 961 7
2637 2299 9
2638 2516 3
2639 970 10
2640 1846 16
2641 2491 4
2642 185 6
2643 1516 18
2644 283 6
2645 11 13
2646 2155 10
2647 408 2
2648 1891 19
2649 477 11
2650 19 13
2651 1201 11
2652 1038 3
2653 1162 12
2654 964 6
2655 1400 13
2656 1657 16
2657 1490 14
2658 1397 19
2659 1701 17
2660 711 1
2661 1684 4
2662 922 2
2663 1910 20
2664 1114 19
2665 1361 17
2666 2122 19
2667 1731 8
2668 1344 10
2669 2258 15
2670 2293 19
2671 2015 13
2672 1722 16
2673 1049 13
2674 2471 6
2675 2503 5
2676 500 7
2677 1483 12
2678 2000 13
2679 495 14
2680 837 18
2681 1590 8
2682 2645 8
2683 1985 11
2684 989 15
2685 1598 3
2686 437 20
2687 368 2
2688 1768 18
2689 1066 20
2690 967 16
2691 1485 1
2692 1931 11
2693 607 16
2694 2387 11
2695 688 8
2696 2367 11
2697 1355 11
2698 757 19
2699 2612 17
2700 1910 15
2701 1982 20
2702 2397 15
2703 1684 6
2704 692 6
2705 2121 11
2706 1496 13
2707 505 10
2708 659 11
2709 1261 17
2710 1613 7
2711 2195 12
2712 1982 7
2713 2565 12
2714 277 9
2715 2133 5
2716 898 6
2717 1903 13
2718 288 16
2719 1259 20
2720 846 9
2721 329 12
2722 2707 20
2723 996 12
2724 2366 20
2725 1813 7
2726 1405 10
2727 2657 12
2728 154 1
2729 1601 4
2730 103 5
2731 2206 5
2732 1031 3
2733 262 7
2734 1525 8
2735 1846 18
2736 886 15
2737 2524 9
2738 2609 6
2739 1455 15
2740 1077 17
2741 1472 17
2742 2179 4
2743 875 8
2744 173 7
2745 2546 18
2746 1006 9
2747 2273 1
2748 993 15
2749 406 1
2750 862 19
2751 1956 1
2752 43 20
2753 610 3
2754 711 14
2755 649 10
2756 775 16
2757 813 8
2758 357 20
2759 2002 17
2760 2076 10
2761 1394 20
2762 2625 18
2763 2388 7
2764 2654 1
2765 1871 20
2766 408 13
2767 2173 17
2768 877 19
2769 2465 9
2770 145 9
2771 1055 17
2772 130 18
2773 687 7
2774 1268 11
2775 1571 19
2776 754 5
2777 2279 6
2778 1405 7
2779 2095 1
2780 2464 6
2781 330 16
2782 2646 17
2783 210 5
2784 1886 20
2785 525 8
2786 1856 3
2787 588 9
2788 415 6
2789 750 15
2790 236 8
2791 1041 13
2792 565 18
2793 566 1
2794 1257 10
2795 2697 15
2796 1659 6
2797 2664 13
2798 515 16
2799 2720 17
2800 76 17
2801 1946 7
2802 565 11
2803 367 14
2804 2729 17
2805 2778 8
2806 1439 8
2807 2378 4
2808 1318 1
2809 1924 1
2810 2561 8
2811 2463 10
2812 1336 4
2813 1202 18
2814 740 9
2815 521 15
2816 2375 20
2817 917 7
2818 1253 2
2819 1658 16
2820 1281 3
2821 1414 9
2822 1510 3
2823 1684 8
2824 1172 4
2825 930 6
2826 1662 4
2827 2494 14
2828 1103 5
2829 2350 19
2830 479 13
2831 1136 9
2832 2800 17
2833 1884 12
2834 801 8
2835 576 14
2836 1587 7
2837 2243 3
2838 694 4
2839 2273 4
2840 2344 12
2841 2209 3
2842 2443 19
2843 2345 19
2844 311 8
2845 777 5
2846 449 8
2847 1598 3
2848 1159 17
2849 739 6
2850 951 16
2851 304 1
2852 1842 2
2853 2797 18
2854 1503 16
2855 2653 13
2856 1570 8
2857 792 5
2858 348 8
2859 2415 8
2860 1065 3
2861 2755 12
2862 2527 17
2863 1969 6
2864 2796 12
2865 1424 8
2866 45 11
2867 386 8
2868 2767 3
2869 2575 9
2870 2550 10
2871 2077 15
2872 2441 14
2873 1779 11
2874 1874 13
2875 858 17
2876 2721 7
2877 2741 4
2878 1877 13
2879 2590 2
2880 2622 14
2881 2395 6
2882 2360 1
2883 491 12
2884 1073 19
2885 460 5
2886 1576 12
2887 2248 17
2888 1014 7
2889 464 14
2890 2802 3
2891 2171 8
2892 602 3
2893 141 12
2894 2392 7
2895 707 19
2896 1885 14
2897 845 14
2898 1152 9
2899 1108 12
2900 865 6
2901 2712 13
2902 2758 19
2903 1496 20
2904 1072 14
2905 1699 9
2906 989 17
2907 1405 7
2908 857 5
2909 433 13
2910 2021 8
2911 444 16
2912 907 20
2913 658 9
2914 2016 8
2915 2264 14
2916 1979 3
2917 1788 18
2918 614 6
2919 1151 3
2920 880 20
2921 2573 10
2922 1994 17
2923 1699 14
2924 1510 17
2925 690 18
2926 1445 4
2927 1655 9
2928 1126 2
2929 492 10
2930 1200 17
2931 341 20
2932 2386 19
2933 1836 12
2934 667 11
2935 2000 3
2936 270 5
2937 760 14
2938 1465 16
2939 897 18
2940 1468 9
2941 2374 12
2942 2610 18
2943 1666 20
2944 910 1
2945 2340 11
2946 1420 17
2947 1569 10
2948 2183 2
2949 1980 6
2950 546 18
2951 2241 8
2952 625 16
2953 890 8
2954 1283 17
2955 1879 7
2956 1044 15
2957 855 11
2958 2891 19
2959 1521 11
2960 324 20
2961 95 9
2962 275 4
2963 419 17
2964 426 7
2965 436 17
2966 311 1
2967 1565 5
2968 1866 2
2969 1534 10
2970 843 17
2971 1347 12
2972 2637 19
2973 783 2
2974 1809 11
2975 1752 10
2976 2696 1
2977 866 15
2978 1228 5
2979 1673 17
2980 426 3
2981 1879 9
2982 145 10
2983 1374 3
2984 193 14
2985 1263 5
2986 647 8
2987 2598 10
2988 1448 10
2989 810 18
2990 1526 13
2991 1089 10
2992 1113 1
2993 2475 10
2994 1910 5
2995 2887 13
2996 444 17
2997 1189 13
2998 433 1
2999 2067 17
3000 2189 9
3001 77 20
3002 2564 1
3003 114 13
3004 1729 20
3005 497 10
3006 2778 14
3007 48 11
3008 2169 15
3009 1958 14
3010 2736 3
3011 2066 10
3012 435 18
3013 2298 10
3014 1726 11
3015 1876 20
3016 383 3
3017 2861 20
3018 1579 1
3019 1996 4
3020 271 16
3021 737 11
3022 1590 9
3023 2847 9
3024 549 16
3025 584 14
3026 50 16
3027 2999 8
3028 896 18
3029 447 19
3030 1245 12
3031 499 20
3032 2359 16
3033 2819 13
3034 2577 15
3035 1265 20
3036 687 11
3037 580 5
3038 2750 8
3039 2800 15
3040 736 20
3041 1118 19
3042 1257 16
3043 1553 2
3044 819 20
3045 874 13
3046 1034 16
3047 2562 5
3048 1332 10
3049 62 6
3050 535 16
3051 471 9
3052 1008 1
3053 908 4
3054 2300 12
3055 2940 14
3056 2375 18
3057 2415 13
3058 2460 11
3059 2673 5
3060 1831 9
3061 2943 16
3062 140 2
3063 2250 18
3064 215 16
3065 2447 20
3066 1781 20
3067 36 10
3068 2916 1
3069 1121 3
3070 1009 12
3071 2494 9
3072 573 11
3073 1603 7
3074 2254 4
3075 1650 8
3076 2005 13
3077 2351 3
3078 420 2
3079 1937 19
3080 703 20
3081 367 6
3082 884 18
3083 712 8
3084 204 12
3085 1160 6
3086 1106 14
3087 1437 17
3088 1776 19
3089 1162 10
3090 704 19
3091 817 5
3092 553 15
3093 953 11
3094 2456 18
3095 2778 18
3096 3021 3
3097 2852 13
3098 9 7
3099 1123 18
3100 2119 10
3101 899 18
3102 2010 14
3103 7 13
3104 1073 9
3105 1391 9
3106 2760 9
3107 246 13
3108 1402 12
3109 334 8
3110 2969 7
3111 272 16
3112 1656 5
3113 2315 1
3114 2858 19
3115 1437 13
3116 279 10
3117 2414 19
3118 2874 13
3119 931 15
3120 2399 6
3121 1877 1
3122 1080 2
3123 2398 15
3124 2005 19
3125 1996 5
3126 2945 20
3127 727 8
3128 826 9
3129 1902 9
3130 468 5
3131 541 5
3132 1528 9
3133 1206 1
3134 1877 15
3135 1489 8
3136 91 5
3137 1769 10
3138 953 18
3139 2124 5
3140 2337 6
3141 1568 3
3142 1864 3
3143 3016 16
3144 1321 12
3145 2549 18
3146 1224 6
3147 3045 1
3148 272 2
3149 1852 19
3150 375 12
3151 1981 19
3152 1797 11
3153 2388 19
3154 1029 16
3155 1537 11
3156 3127 18
3157 2480 9
3158 64 9
3159 1048 1
3160 1541 9
3161 1273 8
3162 2559 13
3163 695 2
3164 2425 18
3165 3095 10
3166 1938 3
3167 851 10
3168 2268 20
3169 341 5
3170 757 9
3171 836 14
3172 2899 10
3173 1391 8
3174 2186 1
3175 1118 10
3176 95 13
3177 1617 10
3178 656 19
3179 2147 16
3180 2447 17
3181 715 1
3182 2494 5
3183 2679 2
3184 2417 7
3185 2685 15
3186 331 4
3187 238 6
3188 556 12
3189 131 8
3190 1719 8
3191 168 20
3192 191 4
3193 1315 17
3194 1137 12
3195 517 6
3196 1751 18
3197 2891 9
3198 2824 17
3199 3117 10
3200 852 5
3201 1332 11
3202 2107 14
3203 2100 15
3204 935 12
3205 1264 20
3206 680 14
3207 1921 15
3208 2036 1
3209 3001 20
3210 2619 19
3211 2332 13
3212 1489 6
3213 2485 6
3214 2512 8
3215 2060 11
3216 948 6
3217 927 14
3218 2990 7
3219 815 4
3220 500 15
3221 1532 13
3222 1482 6
3223 2326 2
3224 1623 9
3225 1401 17
3226 2145 5
3227 2703 12
3228 3136 16
3229 883 15
3230 2699 1
3231 2057 9
3232 962 17
3233 1314 7
3234 2155 18
3235 2749 10
3236 2090 13
3237 2483 11
3238 1560 9
3239 1425 14
3240 2080 3
3241 1854 1
3242 3101 18
3243 282 16
3244 1417 6
3245 461 1
3246 2310 6
3247 1497 11
3248 2029 15
3249 2158 12
3250 475 8
3251 2133 4
3252 1358 18
3253 2769 17
3254 1104 15
3255 2017 11
3256 2838 16
3257 2007 7
3258 3114 1
3259 99 17
3260 3104 13
3261 2579 3
3262 2429 9
3263 2198 18
3264 2534 19
3265 355 13
3266 2461 20
3267 1908 19
3268 2531 9
3269 2540 8
3270 1534 3
3271 3189 16
3272 162 4
3273 888 1
3274 2985 7
3275 2282 10
3276 2252 4
3277 2986 10
3278 1301 14
3279 2776 13
3280 3053 10
3281 3 20
3282 3023 20
3283 200 7
3284 1063 18
3285 1271 7
3286 935 6
3287 2249 17
3288 675 10
3289 516 7
3290 1595 11
3291 626 16
3292 3198 17
3293 1700 14
3294 763 18
3295 420 13
3296 609 4
3297 316 19
3298 1268 1
3299 2498 7
3300 2927 3
3301 2577 19
3302 1013 11
3303 1285 4
3304 1835 3
3305 454 2
3306 15 14
3307 1695 19
3308 2614 16
3309 1882 7
3310 1152 5
3311 3240 2
3312 83 20
3313 116 10
3314 799 2
3315 2060 8
3316 658 14
3317 2664 20
3318 2138 7
3319 2247 19
3320 631 7
3321 1386 10
3322 3289 20
3323 120 10
3324 795 11
3325 2985 4
3326 1323 10
3327 419 7
3328 979 11
3329 309 18
3330 1997 17
3331 730 13
3332 3322 11
3333 3 5
3334 3088 18
3335 2854 2
3336 2914 5
3337 2369 3
3338 1854 16
3339 1695 10
3340 318 16
3341 959 1
3342 1344 10
3343 2589 9
3344 2464 17
3345 2526 3
3346 30 10
3347 1398 15
3348 307 11
3349 1531 11
3350 1087 7
3351 3273 3
3352 834 2
3353 976 16
3354 985 7
3355 2819 18
3356 2818 15
3357 1588 11
3358 2956 17
3359 3006 8
3360 1755 9
3361 852 1
3362 1883 7
3363 982 2
3364 182 14
3365 925 18
3366 2572 3
3367 1691 8
3368 2999 14
3369 1023 1
3370 2626 13
3371 2363 3
3372 2388 1
3373 2749 6
3374 636 2
3375 1211 15
3376 963 16
3377 648 15
3378 1901 1
3379 2803 9
3380 1395 20
3381 2961 9
3382 391 18
3383 1095 17
3384 2690 12
3385 2733 20
3386 1906 13
3387 2728 17
3388 2944 6
3389 1083 2
3390 1900 14
3391 3111 11
3392 2713 1
3393 1908 1
3394 798 11
3395 891 5
3396 442 16
3397 1478 13
3398 3345 3
3399 2250 19
3400 2659 4
3401 3010 11
3402 1780 16
3403 3019 15
3404 2977 9
3405 1472 2
3406 537 20
3407 565 3
3408 1917 17
3409 1446 1
3410 2058 11
3411 317 14
3412 2958 15
3413 2919 9
3414 2663 15
3415 2213 6
3416 730 4
3417 72 14
3418 2401 1
3419 3000 10
3420 1408 3
3421 2588 7
3422 1306 5
3423 2259 12
3424 206 4
3425 786 16
3426 3207 6
3427 2743 3
3428 2611 20
3429 2927 2
3430 2135 5
3431 104 1
3432 1742 2
3433 1091 15
3434 1222 17
3435 1112 18
3436 3192 12
3437 281 16
3438 2595 17
3439 3241 18
3440 2077 9
3441 2204 1
3442 1146 3
3443 2500 5
3444 2847 20
3445 2264 20
3446 2558 14
3447 748 9
3448 1968 10
3449 2725 11
3450 315 8
3451 3196 18
3452 95 3
3453 3358 10
3454 2179 15
3455 2011 4
3456 2106 17
3457 1492 10
3458 2518 7
3459 588 20
3460 3312 18
3461 2656 10
3462 2623 6
3463 308 14
3464 2407 18
3465 1723 1
3466 357 5
3467 969 18
3468 2754 13
3469 91 17
3470 2608 12
3471 2898 15
3472 1220 20
3473 2400 20
3474 3217 18
3475 1374 3
3476 1222 12
3477 737 13
3478 2510 16
3479 219 15
3480 52 3
3481 2002 3
3482 55 17
3483 605 8
3484 1448 10
3485 139 12
3486 820 4
3487 423 19
3488 828 17
3489 1653 2
3490 902 3
3491 2986 14
3492 442 7
3493 1281 13
3494 3392 5
3495 358 13
3496 2583 12
3497 2771 2
3498 1403 20
3499 370 2
3500 43 9
3501 3364 16
3502 2941 6
3503 2135 7
3504 1857 13
3505 873 13
3506 2068 7
3507 2757 11
3508 620 2
3509 3344 5
3510 1618 12
3511 235 8
3512 551 15
3513 1555 17
3514 2918 17
3515 2342 17
3516 1799 15
3517 1843 8
3518 1681 7
3519 536 20
3520 244 7
3521 1487 13
3522 2610 18
3523 1027 16
3524 608 3
3525 364 6
3526 1237 15
3527 901 3
3528 173 17
3529 3218 9
3530 2787 17
3531 2198 12
3532 1742 19
3533 2609 17
3534 1119 15
3535 1339 13
3536 1877 20
3537 3220 1
3538 238 15
3539 3318 13
3540 1793 15
3541 2962 3
3542 3150 11
3543 1309 7
3544 3048 5
3545 904 14
3546 1815 15
3547 40 20
3548 565 2
3549 3192 3
3550 2691 9
3551 3412 3
3552 3331 12
3553 1094 6
3554 3411 14
3555 1963 12
3556 3552 9
3557 2692 13
3558 2221 15
3559 2386 15
3560 1305 4
3561 2803 19
3562 2159 4
3563 792 4
3564 3455 4
3565 2908 17
3566 2747 5
3567 1884 14
3568 287 14
3569 51 16
3570 336 9
3571 703 18
3572 952 14
3573 881 20
3574 2119 9
3575 695 8
3576 592 10
3577 104 1
3578 517 8
3579 1912 10
3580 1210 4
3581 650 16
3582 1524 5
3583 116 17
3584 1801 7
3585 1181 10
3586 3524 18
3587 2338 14
3588 1654 2
3589 1260 7
3590 1693 5
3591 3200 2
3592 2948 18
3593 3430 11
3594 478 6
3595 2715 3
3596 2731 19
3597 897 16
3598 3275 7
3599 348 13
3600 1712 7
3601 1560 17
3602 571 9
3603 394 18
3604 1161 20
3605 1481 7
3606 1381 5
3607 1154 12
3608 1574 1
3609 527 2
3610 2567 3
3611 3151 6
3612 161 12
3613 3101 16
3614 2991 11
3615 3156 6
3616 2821 5
3617 1323 12
3618 1600 16
3619 1879 19
3620 1847 1
3621 3074 12
3622 1552 3
3623 2729 7
3624 3526 2
3625 825 14
3626 1026 7
3627 947 17
3628 2609 1
3629 527 1
3630 1761 3
3631 2257 11
3632 2983 14
3633 1930 16
3634 1786 9
3635 2008 20
3636 917 16
3637 1069 9
3638 1677 3
3639 1535 14
3640 1267 3
3641 3275 6
3642 842 9
3643 2330 16
3644 3227 15
3645 2050 19
3646 2841 8
3647 1000 17
3648 1015 9
3649 1297 1
3650 483 20
3651 208 18
3652 162 2
3653 3478 15
3654 1035 14
3655 2848 3
3656 1350 13
3657 1586 11
3658 2278 18
3659 1798 13
3660 3118 13
3661 315 13
3662 394 17
3663 1966 3
3664 3301 3
3665 1918 2
3666 1877 10
3667 3034 13
3668 776 7
3669 3393 1
3670 2625 4
3671 93 7
3672 3047 3
3673 2529 5
3674 1657 1
3675 484 2
3676 967 13
3677 637 8
3678 969 16
3679 2273 10
3680 64 20
3681 2020 20
3682 2146 11
3683 2585 8
3684 2452 2
3685 234 20
3686 759 17
3687 1417 5
3688 1757 11
3689 3531 3
3690 2456 19
3691 47 11
3692 82 11
3693 91 7
3694 2549 6
3695 1895 10
3696 3641 11
3697 1803 6
3698 2115 2
3699 2807 16
3700 2857 16
3701 482 20
3702 2964 4
3703 2565 3
3704 992 1
3705 1741 6
3706 1989 20
3707 243 17
3708 3558 1
3709 3012 3
3710 2629 14
3711 1678 18
3712 703 9
3713 1082 18
3714 293 4
3715 757 8
3716 3616 13
3717 1304 4
3718 2281 5
3719 382 17
3720 1490 10
3721 2785 17
3722 1295 15
3723 362 8
3724 3188 9
3725 782 16
3726 1163 13
3727 917 7
3728 3060 2
3729 766 9
3730 1842 5
3731 1682 17
3732 3333 20
3733 3097 9
3734 1485 6
3735 1170 1
3736 1785 6
3737 3453 17
3738 1273 17
3739 3088 20
3740 47 19
3741 1915 13
3742 1210 3
3743 1703 13
3744 1717 9
3745 3733 14
3746 3681 12
3747 1197 19
3748 515 2
3749 366 7
3750 550 8
3751 350 12
3752 2637 5
3753 2780 10
3754 1033 6
3755 1595 8
3756 3704 8
3757 3696 3
3758 1175 3
3759 301 11
3760 85 3
3761 260 19
3762 2921 14
3763 2260 13
3764 1031 18
3765 2316 17
3766 1853 10
3767 1691 5
3768 208 18
3769 2134 16
3770 2298 9
3771 912 12
3772 175 8
3773 1820 5
3774 476 14
3775 3035 14
3776 610 11
3777 1356 16
3778 787 11
3779 1109 12
3780 340 1
3781 760 4
3782 1311 14
3783 3175 10
3784 3128 6
3785 1577 10
3786 2677 11
3787 3239 2
3788 2919 18
3789 1229 8
3790 360 7
3791 1795 17
3792 749 14
3793 1837 3
3794 285 2
3795 1524 8
3796 2151 11
3797 582 15
3798 1002 1
3799 3243 12
3800 2301 16
3801 3080 16
3802 3255 19
3803 2054 12
3804 1565 3
3805 2454 8
3806 1726 11
3807 1676 2
3808 1221 12
3809 146 10
3810 2238 12
3811 1630 12
3812 3512 11
3813 1891 19
3814 3774 14
3815 3691 6
3816 3192 9
3817 1071 7
3818 907 6
3819 103 2
3820 3692 7
3821 939 16
3822 1245 10
3823 3161 2
3824 1707 8
3825 247 17
3826 2653 8
3827 3551 1
3828 714 14
3829 23 20
3830 865 10
3831 3647 5
3832 3297 1
3833 1505 7
3834 3279 4
3835 1425 13
3836 2613 13
3837 471 9
3838 2004 19
3839 779 20
3840 478 3
3841 2583 5
3842 207 7
3843 1326 19
3844 574 16
3845 137 5
3846 1949 13
3847 1004 5
3848 783 7
3849 3594 12
3850 3824 4
3851 1188 5
3852 2308 14
3853 1917 3
3854 1743 19
3855 3259 13
3856 2672 9
3857 3622 6
3858 3758 13
3859 3251 5
3860 2276 16
3861 1547 3
3862 346 2
3863 987 9
3864 411 8
3865 2082 9
3866 461 11
3867 828 5
3868 629 10
3869 1503 17
3870 2382 6
3871 3019 8
3872 2062 17
3873 320 3
3874 519 17
3875 449 15
3876 2763 7
3877 2952 18
3878 1353 14
3879 1586 18
3880 701 15
3881 2582 18
3882 384 17
3883 3740 15
3884 919 8
3885 2155 20
3886 2901 15
3887 3464 7
3888 1291 19
3889 3072 14
3890 389 4
3891 262 3
3892 696 4
3893 45 9
3894 1476 1
3895 1125 20
3896 340 5
3897 1997 1
3898 3484 9
3899 2266 4
3900 2882 17
3901 1718 16
3902 3839 19
3903 2429 15
3904 2357 17
3905 278 4
3906 36 1
